Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4,Label
1.00026,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00031,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0003,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00099,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00057,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00093,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00063,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00062,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00084,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00064,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99996,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00121,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0006,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00069,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99959,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00046,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00049,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00042,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00053,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00172,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00042,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00038,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00031,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.999,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00042,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00035,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00062,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00048,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00034,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00075,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00022,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0011,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00026,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00095,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00009,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00061,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00091,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00178,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0005,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0004,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00021,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99967,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00035,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00076,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00084,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00064,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00019,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00072,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00575,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00048,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0003,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00035,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99948,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00148,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00017,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00125,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00054,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00046,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00029,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0011,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00066,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00044,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00051,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00039,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00114,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00044,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00086,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00075,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00058,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00142,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00007,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00046,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00107,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00053,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00035,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0009,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0004,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00109,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00061,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0002,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00038,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00089,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00035,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00051,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00129,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00117,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00209,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00049,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00094,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.9985,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00074,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00025,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00044,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00085,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0008,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00041,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00044,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00028,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00016,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00083,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00096,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00103,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00015,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00111,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0007,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00071,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00043,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99955,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00041,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00038,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00031,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00129,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00036,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00043,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00051,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99948,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0004,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00057,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00043,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00036,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00039,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0005,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00051,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00069,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0004,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0004,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00045,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00051,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00079,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00077,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00058,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00073,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00009,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00034,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00034,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00036,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00041,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0002,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00058,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00081,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00036,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00039,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00029,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0009,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00021,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00044,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00142,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00091,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00101,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00012,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.001,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00048,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00064,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00122,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.001,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00081,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00059,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00097,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00053,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00024,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00097,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00054,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00118,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00052,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00038,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00026,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00022,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00144,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0003,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00065,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0002,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00038,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00354,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00037,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00024,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00036,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00115,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00039,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00024,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00077,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00059,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00055,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.01461,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.001,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00034,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00087,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.98675,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00081,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00046,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00047,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00041,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99992,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00104,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00034,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00034,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00042,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0006,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00036,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00069,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00024,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00029,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.001,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00041,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0003,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00018,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.0023,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00118,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00107,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00048,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00136,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00037,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00043,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00032,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
0.99954,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00033,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00039,11,3,152,1131,0,1,7,8,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00057,32,2,147,1121,0,1,4,9,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00028,99,4,142,1231,0,1,5,0,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
1.00027,23,1,147,1111,0,1,4,5,9,0,17,9,15,26,17,30,52,0,0,26,1,1,0,1,107
